forecast_origin_date,rows,chronos_mae,random_walk_mae,chronos_rmse,random_walk_rmse,chronos_mase,random_walk_mase,chronos_direction_accuracy,random_walk_direction_accuracy,pinball_q0.1,pinball_q0.5,pinball_q0.9,mean_pinball_loss,interval_80_coverage,interval_mean_width,mae_improvement_vs_random_walk_percent,rmse_improvement_vs_random_walk_percent
1999-07-30,20,5.9225305175781155,3.1049999999999955,6.816691271520426,3.9792587249385982,5.1143626707118806,2.6813025353652664,0.55,0.0,3.042453369140626,2.9612652587890578,1.9853072509765615,2.663008626302082,1.0,50.27760620117188,-90.74172359349835,-71.30555570059373
1999-09-01,20,30.933955078124985,14.189999999999952,33.33320062005544,17.101344976346116,26.618772526984838,12.21054279040508,0.05,0.0,5.154854858398436,15.466977539062492,10.034989501953115,10.218940633138013,0.05,40.782354736328124,-117.99827398255879,-94.91566696163704
1999-10-01,20,6.283000488281255,10.520000000000095,6.820632925832945,11.273375714487738,5.387992358022126,9.021434856182676,1.0,0.0,1.70539013671875,3.1415002441406275,2.8999571533203126,2.58228251139323,1.0,46.053472900390624,40.275660757783285,39.4978656032234
1999-11-01,20,11.850157470703163,22.320000000000014,14.752758537411303,24.58292090049515,10.154367665341356,19.125947216376577,1.0,0.0,1.2589899902343782,5.9250787353515815,3.0962474365234387,3.4267720540364657,0.85,40.07661743164063,46.90789663663461,39.9877720099805
1999-12-01,20,8.383256835937493,22.45000000000001,9.517793685040795,24.07907805544058,7.146778866406764,19.138765361814123,1.0,0.0,1.1328503417968694,4.191628417968746,2.499522094726563,2.608000284830726,0.95,36.13413696289062,62.658098726336355,60.4727653478814
1999-12-30,20,7.423184814453134,14.4650000000001,8.626849002110488,15.948557928540227,6.300398906069926,12.27711184003655,0.9,0.0,1.5014836425781255,3.711592407226567,2.486265991210939,2.5664473470052105,0.95,39.561859130859375,48.68175033215981,45.90828185993802
2000-02-01,20,14.104880371093747,5.5749999999999655,16.080381159604787,6.854013422805605,11.871852879208907,4.6923885960230205,0.25,0.0,3.12080419921875,7.052440185546874,1.14302331542969,3.772089233398438,0.65,34.128546142578124,-153.00233849495666,-134.61263011391193
2000-02-29,20,7.464923095703147,13.844999999999981,8.032260214192597,14.678266246392969,6.259795889527072,11.609881706669979,0.95,0.0,1.1032016601562487,3.7324615478515737,2.513055664062501,2.4495729573567746,1.0,36.1625732421875,46.08217337881432,45.277868112206775
2000-03-31,20,12.238944091796885,1.930000000000041,12.678107716782714,2.539094326723629,10.25066364566529,1.6164614110292774,0.1,0.0,2.6442777099609387,6.119472045898442,0.39589379882811493,3.0532145182291655,0.8,28.348345947265624,-534.1421809221049,-399.3161373859695
2000-04-28,20,23.697175292968744,9.894999999999982,27.275870913485278,14.214552402379692,19.829526927773625,8.280023527046223,0.3,0.0,3.757532470703125,11.848587646484372,9.325233642578132,8.31045125325521,0.35,27.92786865234375,-139.48635970660723,-91.8869489616779
2000-06-01,20,10.327943115234381,12.155000000000006,10.968831785248975,12.70088579588054,8.616214819507679,10.140459718124536,0.85,0.0,0.8969374999999958,5.163971557617191,2.807726806640624,2.9562119547526033,0.95,35.87060546875,15.031319496220682,13.637269387882746
2000-06-30,20,6.38632568359377,1.585000000000025,7.057849963808504,1.9221082175569848,5.321308616404998,1.3206771115149027,0.5,0.0,2.211572021484377,3.193162841796885,0.9005574951171852,2.101764119466149,1.0,31.121295166015624,-302.9227560626921,-267.19316318095184
2000-08-01,20,6.185296630859375,2.399999999999909,6.478616387355049,2.6668333281252483,5.152225924869,1.9991510444289087,1.0,0.0,2.2029626464843752,3.0926483154296873,0.9808898925781246,2.0921669514973957,1.0,31.838525390625,-157.72069295248374,-142.93293169203935
2000-09-01,20,15.93426513671876,9.24499999999997,18.58722742271726,11.526469537546994,13.286103762993031,7.708546847624737,0.3,0.0,2.989465942382814,7.96713256835938,4.490357666015632,5.148985392252609,0.55,28.094281005859376,-72.35549093259937,-61.25689971391622
2000-09-29,20,17.710065917968734,12.229999999999938,20.080782109954374,14.889392197131436,14.699405140649347,10.150934824457156,0.0,0.0,3.3661695556640607,8.855032958984367,3.660513793945305,5.293905436197911,0.5,32.007470703125,-44.80838853613101,-34.86636555804542
2000-11-01,20,14.598607177734356,15.70499999999995,22.887399225509885,23.233628644703806,12.058805563406771,12.97271301759174,0.8,0.0,2.8373488769531265,7.299303588867178,5.729483398437496,5.288711954752601,0.7,35.152294921875,7.044844458870407,1.4902081138016543
2000-12-01,20,17.46106445312497,18.204999999999963,20.373559218724072,24.003760122114215,14.296099725750427,14.905190700484912,0.4,0.0,2.9162265625000026,8.730532226562485,7.462858520507808,6.3698724365234325,0.9,102.08558959960938,4.086435302801402,15.123467677239898
2000-12-29,20,9.266987304687508,20.025000000000013,12.128797899525823,22.34322044827023,7.501075373776418,16.2090471715541,0.95,0.0,3.6540687255859376,4.633493652343754,5.340405151367191,4.542655843098961,0.95,89.5812255859375,53.72290983926341,45.715981598951586
2001-02-01,20,8.191926269531246,10.404999999999973,9.650431601984925,12.419722219115815,6.536817119153814,8.302758092168132,0.8,0.05,2.795841552734376,4.095963134765623,3.4402082519531247,3.444004313151041,1.0,62.360498046875,21.26932946149671,22.29752460057872
2001-02-28,20,50.80724853515626,40.414999999999964,54.59277973707992,44.54406245505676,40.288005601520474,32.04739074305081,0.0,0.0,7.604980834960938,25.40362426757813,23.360116821289072,18.789573974609382,0.05,50.40140380859375,-25.71384024534531,-22.559049911897755
2001-03-30,20,20.997666015625008,14.670000000000005,25.99689241132555,18.483641416127934,16.491254588021746,11.521599811438755,0.2,0.0,4.477912353515624,10.498833007812504,8.592662597656247,7.856469319661458,0.65,54.08714599609375,-43.13337433963872,-40.648110542990274
2001-04-30,20,20.106661376953127,25.450000000000056,22.839616830345438,26.795689951930758,15.625120630583302,19.777491279788258,0.8,0.0,1.6015100097656263,10.053330688476564,5.324176025390625,5.659672241210938,0.95,67.7760009765625,20.995436632797315,14.763841232236178
2001-06-01,20,14.42757568359375,9.254999999999995,16.26073058002478,11.25386600240114,11.118115284501531,7.132047629808783,0.2,0.0,4.239898071289064,7.213787841796875,1.3693493652343747,4.274345092773437,1.0,56.092474365234374,-55.88952656503249,-44.49017410155204
2001-06-29,20,6.716682128906245,4.970000000000004,8.346065558489725,5.693329430131368,5.164184975363055,3.8212317979284656,0.5,0.0,3.4214583740234366,3.3583410644531226,2.1317319335937506,2.9705104573567698,1.0,55.53190307617187,-35.14450963594044,-46.59375785140801
2001-08-01,20,5.0126599121093705,17.329999999999995,5.909799128055494,17.883036654886098,3.844027877273125,13.289751206183514,1.0,0.0,1.9139500732421877,2.5063299560546852,2.492422607421874,2.304234212239582,1.0,44.063726806640624,71.07524574662798,66.95304470876435
2001-08-31,20,21.858378906250003,10.64500000000005,24.024149015168575,13.11176952207449,16.691552622092285,8.128762815588688,0.2,0.0,4.3078721923828125,10.929189453125002,2.7311878662109508,5.989416503906256,0.45,42.6897705078125,-105.3393978980733,-83.22583366587102
2001-09-28,20,7.0320336914062525,6.115000000000043,8.868313652135459,6.849708022974457,5.35598397635494,4.657520633815542,0.7,0.0,2.7551934814453136,3.5160168457031262,1.8067211914062575,2.6926438395182326,0.9,44.600006103515625,-14.996462655865956,-29.469951454725386
2001-11-01,20,7.075997314453128,13.25000000000001,8.803697156223166,16.142118820031037,5.37784306758316,10.070159368196993,1.0,0.0,1.9158624267578113,3.537998657226564,2.067074584960938,2.5069785563151044,1.0,39.8293701171875,46.59624668337266,45.461328501073204
2001-11-30,20,25.10750488281251,16.744999999999983,32.31391500232216,24.058647094132265,19.05059572945015,12.705453089765893,0.3,0.05,4.383372558593751,12.553752441406255,9.476238037109376,8.804454345703126,0.5,37.544775390625,-49.94030984062427,-34.31310113112428
2001-12-31,20,14.829918212890629,9.569999999999936,15.976438216807464,11.089183919477499,11.194254542423906,7.2238440180928425,0.35,0.0,1.5086109619140555,7.414959106445314,4.5663200683593725,4.496630045572914,0.9,58.605096435546876,-54.96257275747886,-44.072262961982176
2002-02-01,20,16.48313110351562,10.754999999999995,17.062461752585797,11.407870090424415,12.378414422801644,8.076732890199295,0.0,0.0,3.5452149658203127,8.24156555175781,0.965093872070313,4.250624796549478,0.7,37.96368408203125,-53.260168326505145,-49.56746191305033
2002-02-28,20,3.987906494140634,5.965000000000055,4.78725045298611,8.002468369197157,2.9907133028134,4.473426063899325,0.85,0.0,2.0490855712890608,1.993953247070317,1.864323852539064,1.9691208902994806,1.0,39.13409423828125,33.14490370258848,40.17782723874249
2002-04-01,20,11.068887939453123,10.389999999999997,12.392911665537934,14.597568290643512,8.289729080652387,7.781295250174312,0.5,0.0,2.102765380859377,5.534443969726562,1.943068359374998,3.1934259033203123,1.0,40.45833740234375,-6.534051390309207,15.102903313825765
2002-04-30,20,14.063300781249996,24.03000000000004,18.790220696180402,30.10612894412037,10.508444937917313,17.955808226389138,0.95,0.0,2.9103703613281278,7.031650390624998,2.901891601562501,4.281304117838542,0.7,41.283154296875,41.476068326050886,37.58672617440553
2002-05-31,20,8.976866455078119,11.769999999999971,11.066244995309038,15.551495104973007,6.668557281661532,8.743465172165472,0.95,0.0,2.814903076171874,4.488433227539059,1.1631975097656242,2.822177937825519,0.95,39.7602783203125,23.730956201545112,28.84127911424857
2002-06-28,20,10.114842529296869,20.139999999999976,11.5827608989658,24.124240920700462,7.488055978870672,14.909717771447962,0.95,0.0,1.8398251953124973,5.0574212646484344,2.1159755859374956,3.004407348632809,0.8,36.70572509765625,49.777345931991654,51.987045159100134
2002-08-01,20,10.36336791992186,8.429999999999984,12.380895151947449,10.021377150871016,7.620757336997087,6.19904502544861,0.25,0.0,3.0559016113281237,5.18168395996093,1.8081718749999964,3.348585815429683,0.85,44.46524658203125,-22.9343762742809,-23.544847834325378
2002-08-30,20,13.341184082031237,10.154999999999996,17.838176793419233,12.147448291719499,9.757370541077597,7.427084225462302,0.55,0.0,3.4157301025390616,6.6705920410156185,1.5812950439453057,3.8892057291666617,0.7,42.0682861328125,-31.375520256339172,-46.84711031516726
2002-10-01,20,14.986733398437503,13.119999999999948,19.038787765380313,17.109997077731997,10.916516111718177,9.55676514541016,0.2,0.0,3.638912841796875,7.493366699218751,3.4864118652343707,4.8728971354166655,0.65,42.97344970703125,-14.228150902725323,-11.272887300247195
2002-11-01,20,6.160025634765612,13.895000000000072,7.932713945588809,15.272868100000142,4.463036080023782,10.067147445286631,1.0,0.0,1.4729389648437476,3.080012817382806,2.3178709716796853,2.2902742513020797,0.95,37.298529052734374,55.66732180809226,48.06008999980341
2002-11-29,20,7.762563476562491,7.259999999999968,10.814889236340187,8.471422548781254,5.605714567393427,5.242789689534139,0.45,0.0,2.582745239257811,3.8812817382812455,2.1284980468749928,2.8641750081380164,0.8,37.06791381835937,-6.922361936122939,-27.663201476074143
2002-12-31,20,9.748338623046845,20.69000000000009,11.05104533233172,22.023805302444966,7.0171582035366695,14.893307346539086,1.0,0.0,0.9084456787109378,4.874169311523422,2.653309082031249,2.811974690755203,1.0,35.617547607421876,52.88381525835282,49.822271035492264
2003-01-30,20,29.969527587890628,20.685000000000002,32.38257432261078,23.51266679898307,21.51558451516971,14.85007944790263,0.0,0.0,4.565362182617188,14.984763793945314,12.756085571289066,10.768737182617189,0.1,31.74173583984375,-44.88531587087564,-37.72395364362215
2003-02-28,20,56.41062744140621,44.580000000000005,61.22313893413189,49.785329164323095,40.3368999625325,31.877308973340376,0.0,0.0,7.300811889648434,28.205313720703106,35.80333483886716,23.76982014973957,0.0,33.2266357421875,-26.537970931821906,-22.974257601183638
2003-04-01,20,22.330023193359388,25.44999999999999,26.318338964338157,31.499730157574362,15.871255095203551,18.088805312707912,0.95,0.05,4.467869262695321,11.165011596679694,4.119842529296873,6.584241129557296,0.5,47.497833251953125,12.25924089053282,16.44900184006909
2003-04-30,20,11.70472656249999,13.12499999999991,12.742818041032951,14.226506950056189,8.268692910905074,9.272031591351276,0.7,0.0,1.277770507812502,5.852363281249995,3.5563377685546853,3.562157185872394,1.0,48.34108276367188,10.821130952380408,10.429045683750063
2003-05-30,20,8.582408447265617,12.669999999999925,10.013592007064977,14.163297638615015,6.041849713259689,8.919435183883488,0.95,0.0,1.3075920410156243,4.291204223632809,2.8783906250000006,2.8257289632161444,1.0,41.85982666015625,32.261969634840824,29.299007458801274
2003-07-01,20,5.5958605957031295,13.895000000000095,6.455127122417792,14.329323082407017,3.9342680272647734,9.769123677030315,1.0,0.0,1.2732734374999999,2.7979302978515648,2.423790771484375,2.1649981689453135,1.0,36.97064208984375,59.7275236005535,54.95162552135386
2003-08-01,20,10.85474609375002,4.064999999999952,11.682225459860941,5.165317028024473,7.626975275025041,2.8562302816855203,0.75,0.0,3.0936978759765648,5.42737304687501,2.0392946777343726,3.5201218668619823,0.85,48.962188720703125,-167.0294242004956,-126.16666888942001
2003-09-01,20,8.017609863281256,14.435000000000025,10.427524665285718,17.920170200084623,5.628922620753071,10.134379124967454,1.0,0.0,1.3675076904296852,4.008804931640628,2.7421407470703145,2.706151123046876,1.0,41.096484375,44.45715370085735,41.81124091535427
