forecast_origin_date,rows,chronos_mae,random_walk_mae,chronos_rmse,random_walk_rmse,chronos_mase,random_walk_mase,chronos_direction_accuracy,random_walk_direction_accuracy,pinball_q0.1,pinball_q0.5,pinball_q0.9,interval_80_coverage,interval_mean_width,mae_improvement_vs_random_walk_percent,rmse_improvement_vs_random_walk_percent
2006-01-02,20,23.11209289550781,27.270000000000003,25.182381027078996,29.18903903865285,15.351911048882792,18.113747473921073,1.0,0.0,4.613198974609366,11.556046447753905,5.429916564941406,0.3,50.60220642089847,15.247184101548193,13.726584168352161
2006-06-30,20,6.968827514648439,10.149999999999954,8.51267411956695,11.061916651286026,4.567334789002995,6.652259366577087,1.0,0.0,1.9621774291992236,3.4844137573242193,1.7199636840820314,0.7,21.424053955078136,31.34160084090177,23.045215509038464
2007-01-02,20,7.596359863281225,7.579999999999984,8.120513593556623,8.055557088122441,4.948767113936849,4.938109225836255,0.45,0.0,1.805304138183595,3.7981799316406124,0.4865171508789034,0.9,22.530816650390637,-0.21582933088708128,-0.8063564657738884
2007-06-29,20,4.5040399169921725,8.164999999999946,5.040088303593557,8.681215352702592,2.9346933040208807,5.320061826479583,1.0,0.0,0.3007558593749906,2.2520199584960863,1.0735663452148418,0.95,12.93837585449216,44.83723310481075,41.942595606449245
2008-01-02,20,7.221901245117226,5.659999999999985,9.500307376568287,7.30992476021468,4.680032219039365,3.6678682608228828,0.3,0.0,1.8221428222656282,3.610950622558613,1.008766601562492,0.8,22.066857910156266,-27.595428358961925,-29.96450289440844
2008-07-01,20,26.887475585937494,25.905000000000058,30.849075189322537,29.657671857379572,17.09948659116837,16.474666754356548,0.2,0.0,7.774334777832029,13.443737792968747,4.763034912109374,0.3,42.212118530273436,-3.7926098665795567,-4.017184280924984
2009-01-02,20,136.7017883300781,97.14999999999998,141.44898016200042,101.52640543228148,77.7603142230064,55.262002195057576,0.0,0.0,21.207306518554685,68.35089416503905,44.26834350585935,0.0,162.88601684570312,-40.71208268664759,-39.322356149354135
2009-07-01,20,14.41854003906251,16.025000000000045,17.806594410786012,19.43557305561125,7.675114963579293,8.530247650465693,0.75,0.0,2.7115848388671884,7.209270019531255,5.106850219726561,1.0,78.1843505859375,10.024711144695978,8.381428425929204
2009-12-31,20,22.14155639648436,28.779999999999905,25.823113548832325,32.06579174135568,11.589545652726837,15.064303426223365,0.95,0.05,7.843887817382805,11.07077819824218,4.403266113281249,0.4,41.99568481445313,23.06616957441128,19.468342596612363
2010-07-01,20,19.59199218750001,23.039999999999928,22.719622215977477,26.34560684440569,9.955548740930691,11.707632424301789,0.95,0.0,4.199631225585938,9.795996093750006,11.315789916992186,1.0,155.15421142578126,14.965311686197603,13.763147115353565
2010-12-31,20,11.791401367187518,18.5400000000001,12.41276352889317,19.49479417690794,5.8807520763477825,9.246495823548926,0.95,0.05,0.9637056884765617,5.895700683593759,3.362679809570314,1.0,43.26385498046875,36.4002083754722,36.32780414990793
2011-07-01,20,5.0622863769531135,11.129999999999892,6.500779207371631,12.267232776791907,2.5009204330760735,5.498551908651579,1.0,0.0,1.2351774902343764,2.5311431884765567,2.2861823730468727,1.0,35.2135986328125,54.5167441423795,47.006962974809575
2012-01-02,20,10.05201416015625,12.175,11.932099655096176,16.158047530565064,4.8620776647571,5.888948684837263,0.65,0.0,2.283216552734375,5.026007080078125,2.894335937499999,1.0,51.77552490234375,17.43725535805955,26.15382748116661
2012-06-29,20,7.226748046875014,9.90499999999995,8.563252092027652,10.96738346188366,3.4709702824696245,4.75732105573101,1.0,0.0,1.6255742187500009,3.613374023437507,2.316754882812499,0.75,31.1671875,27.039393772084296,21.920737778626886
2013-01-02,20,7.392504882812512,9.79999999999992,9.6160808097687,10.716342659694986,3.5486490629949197,4.704327067568869,0.85,0.0,1.0469714355468762,3.696252441406256,2.095776367187499,0.65,15.00499267578125,24.56627670599417,10.267139497736084
2013-07-01,20,12.312617187500019,18.00999999999997,14.394644383693727,20.851258954796926,5.85674763494835,8.566824039043848,0.95,0.0,1.1942828369140623,6.156308593750009,3.6084387207031243,1.0,48.027215576171876,31.63455198500811,30.96510663984548
2014-01-02,20,12.614237060546895,10.850000000000056,14.880534791769328,13.033878931461702,5.974860090134756,5.139211485149608,0.15,0.0,2.1966153564453097,6.307118530273447,3.293731323242201,0.25,19.41097412109375,-16.26024940596156,-14.168121938359377
2014-07-01,20,10.878103027343787,8.920000000000005,13.710551949114874,11.384550935368505,5.1377307175607525,4.212918179341085,0.25,0.0,2.095938354492186,5.4390515136718935,1.830667480468766,0.7,24.14703369140625,-21.951827660804717,-20.43120564835067
2015-01-02,20,6.508441162109387,12.665000000000044,7.429461091758541,14.185432668762747,3.0497912718214364,5.934693960588878,0.8,0.0,1.5272575683593743,3.2542205810546934,2.2804847412109353,0.9,34.989556884765626,48.61080803703621,47.62612276100184
2015-07-01,20,27.204658203125007,24.28000000000005,31.916451707904297,28.874435059408572,12.629822782920407,11.27204373896831,0.0,0.0,4.458090332031251,13.602329101562503,7.79550708007814,0.35,37.5583251953125,-12.045544493924833,-10.535328716343146
2015-12-31,20,30.96450561523441,29.66500000000003,32.580580693579,31.503753744593702,14.174801495687612,13.57991926609968,0.05,0.05,5.16371862792969,15.482252807617204,7.275913330078137,0.3,48.441192626953125,-4.380602107650011,-3.4180909288312726
2016-07-01,20,8.309932861328104,11.354999999999938,10.044175278222525,13.150076045407419,3.744699704227822,5.116896351760768,0.8,0.0,2.49415869140625,4.154966430664052,3.700498291015625,1.0,61.94656982421875,26.816971718818593,23.618880654835525
2017-01-02,20,26.498176269531257,25.555000000000007,31.14692560263289,30.142768618691957,11.805789840238477,11.3855744749573,0.1,0.0,5.367883178710948,13.249088134765628,5.140673950195312,0.35,49.4049072265625,-3.69076998446977,-3.3313362705449765
2017-06-30,20,13.493134765624996,13.039999999999987,15.717294349204833,14.750932173933936,5.955632682116544,5.755626955764894,0.45,0.0,1.6846837158203196,6.746567382812498,3.033189819335939,0.85,42.71751708984375,-3.4749598590874964,-6.551193944058227
2018-01-02,20,3.3253369140624955,5.175000000000091,3.7872213994298654,5.958145684690922,1.4605807932084303,2.2730044504331715,1.0,0.0,1.2698937988281274,1.6626684570312478,1.1360528564453123,0.95,23.538262939453126,35.742281853865954,36.436240403438084
2018-06-29,20,6.477459716796898,5.875000000000023,7.367741691782485,6.853210926273907,2.830962923111257,2.567658912667569,0.5,0.0,2.291728393554688,3.238729858398449,2.4462855224609363,1.0,47.38013916015625,-10.254633477393574,-7.507878730770782
2019-01-02,20,5.8709008789062525,4.515000000000066,7.238223254025499,5.849572633962319,2.5534045047665055,1.963688636005165,0.2,0.05,2.0703786621093756,2.9354504394531262,1.0403470458984372,0.95,29.554095458984374,-30.031027218298252,-23.739351692134658
2019-07-01,20,20.899822998046897,19.21499999999994,22.053967531198097,20.20961404876396,9.071122755868398,8.339861240465975,0.15,0.0,3.7974832763671906,10.449911499023449,4.087292724609394,0.1,34.03464965820312,-8.768269570892338,-9.12611927166882
2020-01-02,20,12.263223876953111,8.745000000000005,15.709940688690647,12.191533947785256,5.3002461286799445,3.779646597043313,0.15,0.0,2.7336041259765604,6.1316119384765555,2.853417968749993,0.6,29.781756591796874,-40.23126217213384,-28.85942618848675
2020-07-01,20,3.564007568359398,3.4300000000000184,4.291879135364981,3.994746550158106,1.5180122989064377,1.4609346600366284,0.55,0.05,1.711378295898437,1.782003784179699,2.1273759765625,1.0,38.387542724609375,-3.9069261912355344,-7.438083529857866
2020-12-31,20,15.524580078125007,10.320000000000016,17.767782392377867,12.180640377254392,6.594062952943003,4.38341838116827,0.2,0.05,3.1283493652343752,7.762290039062504,1.7543789062499957,0.5,31.7266845703125,-50.43197750121107,-45.86903349972196
2021-07-01,20,17.082076416015617,15.034999999999991,18.49327668603341,16.749194010459124,7.228853477268137,6.362564443794784,0.0,0.0,3.3002376708984373,8.541038208007809,1.8384750976562487,0.4,32.149664306640624,-13.615406824181093,-10.412934941736212
2021-12-31,20,8.357685546875008,8.505000000000006,9.425055523814448,9.794360622317322,3.525779823063894,3.5879260145616128,0.6,0.05,2.057755249023438,4.178842773437504,1.5066276855468743,0.75,24.470611572265625,1.7320923353909286,3.770589145567905
2022-07-01,20,8.162225341796887,8.95500000000003,9.825966896979425,10.788442890426815,3.416912869737137,3.7487882859357584,0.75,0.0,3.224118041992189,4.0811126708984435,2.0799298095703107,1.0,53.040478515625,8.852871671726863,8.921361527542109
2023-01-02,20,24.4310791015625,23.55499999999997,27.907754835723072,26.75571901481995,10.07303656357084,9.71182546904922,0.2,0.0,2.2671154785156182,12.21553955078125,5.355736694335937,0.45,56.41163940429688,-3.7192914521864955,-4.305755417243739
2023-06-30,20,27.16933471679688,26.839999999999964,31.607773921080177,31.34174532472622,11.085179533739721,10.950809866596927,0.35,0.0,6.0326378173828115,13.58466735839844,5.176695068359374,0.55,48.959014892578125,-1.2270294962627233,-0.8487995598129072
2024-01-02,20,36.42089233398436,35.5249999999999,38.65583917124758,37.830959543738686,14.711622006260558,14.349740994257242,0.05,0.0,6.052956542968749,18.21044616699218,11.009943237304677,0.0,48.296295166015625,-2.5218644165642945,-2.1804353827060567
2024-07-01,20,2.889830322265607,3.119999999999982,3.66129905188139,3.605828614895584,1.1594073155514735,1.2517519788790221,0.55,0.0,2.1509891357421886,1.4449151611328035,2.4388796386718736,1.0,45.898687744140624,7.377233260717188,-1.5383547836039395
2025-01-02,20,20.147585449218752,14.344999999999994,24.592488217830166,18.317655417656486,8.02178609125843,5.711479510492122,0.15,0.0,2.630028442382817,10.073792724609376,5.172860351562499,0.8,59.698638916015625,-40.45022969131239,-34.25565476095448
2025-07-01,20,22.92529541015623,21.61000000000007,25.432919744696786,24.232808339109255,9.022372713591453,8.504731164961825,0.2,0.0,4.7263588867187485,11.462647705078115,2.507049316406243,0.65,49.1758544921875,-6.086512772587488,-4.952423956783726
