requested_origin,forecast_origin_date,forecast_origin_value,forecast_step,target_date,actual_value,chronos_q0.1_lower,chronos_q0.5_median,chronos_q0.9_upper,random_walk_forecast,history_rows,context_length,mase_scale_training_only,model_id
1997-07-01,1997-07-01,887.8,27,1997-08-08,892.8,876.9195556640625,887.9525146484375,899.8406982421875,887.8,8204,8192,0.3707265634523954,amazon/chronos-2
1997-07-01,1997-07-01,887.8,28,1997-08-11,893.8,876.2073974609375,887.7742919921875,897.540283203125,887.8,8204,8192,0.3707265634523954,amazon/chronos-2
1997-07-01,1997-07-01,887.8,29,1997-08-12,893.0,875.31689453125,885.9266357421875,897.8253173828125,887.8,8204,8192,0.3707265634523954,amazon/chronos-2
1997-07-01,1997-07-01,887.8,30,1997-08-13,894.4,875.49951171875,887.031005859375,896.6009521484375,887.8,8204,8192,0.3707265634523954,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,1,1998-01-05,1695.8,1340.43115234375,1560.377685546875,1810.874755859375,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,2,1998-01-06,1716.3,1305.2593994140625,1583.584228515625,1916.89306640625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,3,1998-01-07,1790.0,1238.0888671875,1608.23876953125,2025.614501953125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,4,1998-01-08,1761.0,1191.80078125,1607.097412109375,2124.48828125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,5,1998-01-09,1785.3,1131.4990234375,1596.968994140625,2142.857421875,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,6,1998-01-12,1805.3,1117.117919921875,1567.9681396484375,2131.0078125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,7,1998-01-13,1742.0,1123.643798828125,1587.503662109375,2182.906005859375,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,8,1998-01-14,1755.7,1127.806640625,1607.58349609375,2232.615234375,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,9,1998-01-15,1715.1,1109.729736328125,1632.860107421875,2367.428466796875,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,10,1998-01-16,1597.2,1112.119140625,1640.771484375,2354.25341796875,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,11,1998-01-19,1621.9,1084.2506103515625,1635.8515625,2398.187255859375,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,12,1998-01-20,1581.1,1040.09375,1599.123779296875,2379.932861328125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,13,1998-01-21,1637.2,1012.817138671875,1576.943603515625,2400.04931640625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,14,1998-01-22,1714.4,1028.947021484375,1608.3350830078125,2442.10791015625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,15,1998-01-23,1746.8,1031.4356689453125,1636.69482421875,2505.697509765625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,16,1998-01-26,1749.9,1012.1216430664062,1646.177490234375,2560.026611328125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,17,1998-01-30,1688.8,1077.632080078125,1662.566650390625,2689.37109375,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,18,1998-02-02,1572.9,1049.7733154296875,1658.9443359375,2670.31884765625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,19,1998-02-03,1553.1,1029.093017578125,1657.421630859375,2724.797607421875,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,20,1998-02-04,1566.9,1015.9573364257812,1671.622802734375,2842.339111328125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,21,1998-02-05,1600.0,987.8251953125,1669.067626953125,2885.65478515625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,22,1998-02-06,1606.2,987.058837890625,1669.993408203125,2934.6142578125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,23,1998-02-09,1574.6,997.4773559570312,1691.661865234375,2993.94970703125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,24,1998-02-10,1553.3,999.1094360351562,1685.99951171875,2991.530029296875,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,25,1998-02-11,1592.9,990.1678466796875,1686.99755859375,3052.3134765625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,26,1998-02-12,1602.9,989.4999389648438,1688.46484375,3024.384033203125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,27,1998-02-13,1625.8,971.1461181640625,1673.679931640625,3023.44775390625,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,28,1998-02-16,1621.5,948.453857421875,1653.703369140625,3068.6611328125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,29,1998-02-17,1639.4,929.1875,1648.0693359375,3183.240234375,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-01-02,1997-12-31,1415.2,30,1998-02-18,1707.3,936.1124877929688,1682.335205078125,3180.3251953125,1415.2,8327,8192,0.6872772039394667,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,1,1998-07-02,1365.4,1337.613037109375,1359.850341796875,1389.749267578125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,2,1998-07-03,1367.6,1332.755615234375,1359.6953125,1388.8232421875,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,3,1998-07-06,1360.5,1333.100830078125,1359.3515625,1386.4156494140625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,4,1998-07-07,1346.0,1328.2972412109375,1354.437744140625,1384.899169921875,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,5,1998-07-08,1347.7,1324.9378662109375,1354.65869140625,1385.244384765625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,6,1998-07-09,1333.4,1318.408203125,1350.882568359375,1386.6103515625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,7,1998-07-10,1317.9,1321.2421875,1351.711181640625,1386.47412109375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,8,1998-07-13,1311.9,1318.304443359375,1352.561767578125,1389.9310302734375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,9,1998-07-14,1312.7,1318.8819580078125,1354.913330078125,1391.7593994140625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,10,1998-07-15,1294.6,1317.79931640625,1352.96826171875,1393.113525390625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,11,1998-07-16,1277.6,1313.619873046875,1352.51904296875,1393.101318359375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,12,1998-07-20,1281.8,1309.427734375,1350.1845703125,1392.0784912109375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,13,1998-07-21,1286.7,1304.616943359375,1344.388671875,1392.423828125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,14,1998-07-22,1289.7,1306.24560546875,1348.86083984375,1391.16162109375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,15,1998-07-23,1291.6,1305.5517578125,1351.8648681640625,1398.473876953125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,16,1998-07-24,1281.3,1304.5867919921875,1348.573486328125,1399.202392578125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,17,1998-07-27,1251.4,1299.68017578125,1344.9755859375,1399.748046875,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,18,1998-07-28,1218.6,1298.4552001953125,1345.451171875,1399.3138427734375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,19,1998-07-29,1222.5,1296.786376953125,1345.377685546875,1397.57470703125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,20,1998-07-30,1244.9,1296.3076171875,1341.306396484375,1397.2723388671875,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,21,1998-07-31,1236.0,1291.802978515625,1342.06689453125,1397.920654296875,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,22,1998-08-03,1227.4,1288.181884765625,1338.8250732421875,1397.8751220703125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,23,1998-08-04,1242.4,1289.4466552734375,1339.046875,1397.91796875,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,24,1998-08-05,1236.8,1287.6494140625,1340.8876953125,1403.278564453125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,25,1998-08-06,1254.0,1291.2415771484375,1344.035400390625,1404.722900390625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,26,1998-08-07,1306.7,1288.941650390625,1341.228271484375,1408.095458984375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,27,1998-08-10,1326.1,1286.915283203125,1340.8564453125,1404.41650390625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,28,1998-08-11,1347.0,1279.8525390625,1337.31201171875,1402.9693603515625,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,29,1998-08-12,1334.1,1274.447021484375,1331.3751220703125,1403.059814453125,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1998-07-01,1998-07-01,1374.7,30,1998-08-13,1333.8,1277.98046875,1336.001220703125,1398.974609375,1374.7,8449,8192,1.0042814867424243,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,1,1999-01-04,1195.8,1179.58935546875,1193.982666015625,1212.4324951171875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,2,1999-01-05,1189.9,1176.0941162109375,1194.029296875,1212.329833984375,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,3,1999-01-06,1167.5,1174.23583984375,1193.677490234375,1210.786865234375,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,4,1999-01-07,1159.2,1171.341552734375,1188.38427734375,1209.9212646484375,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,5,1999-01-08,1157.2,1167.1187744140625,1188.22802734375,1209.959716796875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,6,1999-01-11,1168.2,1161.4599609375,1184.7774658203125,1211.0543212890625,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,7,1999-01-12,1173.3,1163.01416015625,1186.1817626953125,1211.518798828125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,8,1999-01-13,1171.7,1160.269287109375,1187.429931640625,1215.175048828125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,9,1999-01-14,1172.9,1160.26953125,1188.635498046875,1215.093017578125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,10,1999-01-15,1184.7,1158.806396484375,1186.9801025390625,1217.2353515625,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,11,1999-01-18,1186.3,1155.347900390625,1186.196044921875,1217.28759765625,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,12,1999-01-19,1179.2,1151.9931640625,1184.762451171875,1215.942138671875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,13,1999-01-20,1181.6,1148.8980712890625,1180.7808837890625,1217.3154296875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,14,1999-01-21,1173.0,1149.215576171875,1183.133056640625,1214.98291015625,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,15,1999-01-22,1174.1,1148.041015625,1185.382080078125,1220.004638671875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,16,1999-01-25,1175.5,1147.3759765625,1182.354736328125,1221.17919921875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,17,1999-01-26,1185.6,1147.91455078125,1181.09326171875,1220.53125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,18,1999-01-27,1176.1,1147.078857421875,1181.95263671875,1220.6640625,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,19,1999-01-28,1175.6,1143.7672119140625,1181.773193359375,1219.385986328125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,20,1999-01-29,1175.1,1144.130126953125,1177.17626953125,1219.76513671875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,21,1999-02-01,1175.3,1138.9404296875,1177.27099609375,1220.0572509765625,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,22,1999-02-02,1175.2,1134.5155029296875,1173.83740234375,1219.32470703125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,23,1999-02-03,1172.3,1135.4444580078125,1174.6700439453125,1219.6734619140625,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,24,1999-02-04,1170.7,1133.799072265625,1176.533203125,1224.0574951171875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,25,1999-02-05,1170.3,1135.603271484375,1178.5966796875,1224.48193359375,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,26,1999-02-08,1170.1,1133.6317138671875,1176.468994140625,1227.612060546875,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,27,1999-02-09,1174.0,1131.779052734375,1176.083984375,1226.657958984375,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,28,1999-02-10,1176.2,1126.8953857421875,1173.8828125,1224.286865234375,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,29,1999-02-11,1178.5,1123.076904296875,1169.8125,1225.468017578125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-01-02,1998-12-31,1207.8,30,1999-02-12,1176.3,1123.134765625,1171.8675537109375,1221.022705078125,1207.8,8576,8192,1.1099323615160352,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,1,1999-07-02,1160.7,1135.72265625,1148.562255859375,1163.9927978515625,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,2,1999-07-05,1166.8,1132.4771728515625,1147.8702392578125,1162.974365234375,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,3,1999-07-06,1163.3,1131.8475341796875,1148.4581298828125,1162.32666015625,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,4,1999-07-07,1166.2,1130.462646484375,1143.51806640625,1161.132568359375,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,5,1999-07-08,1171.1,1126.1163330078125,1143.13427734375,1160.508544921875,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,6,1999-07-09,1178.4,1122.1195068359375,1140.396484375,1160.933349609375,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,7,1999-07-12,1187.5,1123.727294921875,1141.6251220703125,1160.9033203125,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,8,1999-07-13,1186.6,1121.305908203125,1142.2701416015625,1162.76171875,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,9,1999-07-14,1176.8,1121.2574462890625,1143.65087890625,1162.94384765625,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,10,1999-07-15,1180.7,1120.2342529296875,1141.9970703125,1164.182861328125,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
1999-07-01,1999-07-01,1158.6,11,1999-07-16,1184.2,1117.17431640625,1141.03564453125,1164.737060546875,1158.6,8699,8192,1.1497896068061622,amazon/chronos-2
