date,value,raw_rate,raw_unit,normalized_rate,normalized_unit,stat_code,item_code,item_name,unit_name,series_code,notes
1977-04-01,1.745,174.5,KRW per 100 JPY,1.745,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-02,1.745,174.5,KRW per 100 JPY,1.745,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-04,1.745,174.5,KRW per 100 JPY,1.745,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-06,1.774,177.4,KRW per 100 JPY,1.774,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-07,1.7723,177.23,KRW per 100 JPY,1.7723,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-08,1.7712999999999999,177.13,KRW per 100 JPY,1.7712999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-09,1.7702,177.02,KRW per 100 JPY,1.7702,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-11,1.7702,177.02,KRW per 100 JPY,1.7702,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-12,1.7782,177.82,KRW per 100 JPY,1.7782,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-13,1.7847,178.47,KRW per 100 JPY,1.7847,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-14,1.7847,178.47,KRW per 100 JPY,1.7847,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-15,1.7719,177.19,KRW per 100 JPY,1.7719,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-16,1.7648,176.48,KRW per 100 JPY,1.7648,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-18,1.7648,176.48,KRW per 100 JPY,1.7648,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-19,1.7678,176.78,KRW per 100 JPY,1.7678,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-20,1.7524000000000002,175.24,KRW per 100 JPY,1.7524000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-22,1.7379,173.79,KRW per 100 JPY,1.7379,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-23,1.7491999999999999,174.92,KRW per 100 JPY,1.7491999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-25,1.7491999999999999,174.92,KRW per 100 JPY,1.7491999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-26,1.7390999999999999,173.91,KRW per 100 JPY,1.7390999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-28,1.7390999999999999,173.91,KRW per 100 JPY,1.7390999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-29,1.7428,174.28,KRW per 100 JPY,1.7428,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-04-30,1.7428,174.28,KRW per 100 JPY,1.7428,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-02,1.7428,174.28,KRW per 100 JPY,1.7428,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-03,1.7393,173.93,KRW per 100 JPY,1.7393,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-04,1.7393,173.93,KRW per 100 JPY,1.7393,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-06,1.7390999999999999,173.91,KRW per 100 JPY,1.7390999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-07,1.7390999999999999,173.91,KRW per 100 JPY,1.7390999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-09,1.7390999999999999,173.91,KRW per 100 JPY,1.7390999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-10,1.7419,174.19,KRW per 100 JPY,1.7419,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-11,1.7397,173.97,KRW per 100 JPY,1.7397,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-12,1.7445,174.45,KRW per 100 JPY,1.7445,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-13,1.7353999999999998,173.54,KRW per 100 JPY,1.7353999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-14,1.7436,174.36,KRW per 100 JPY,1.7436,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-16,1.7436,174.36,KRW per 100 JPY,1.7436,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-17,1.7448,174.48,KRW per 100 JPY,1.7448,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-18,1.7441,174.41,KRW per 100 JPY,1.7441,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-19,1.7441,174.41,KRW per 100 JPY,1.7441,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-20,1.7445,174.45,KRW per 100 JPY,1.7445,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-21,1.7467,174.67,KRW per 100 JPY,1.7467,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-23,1.7467,174.67,KRW per 100 JPY,1.7467,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-24,1.7453999999999998,174.54,KRW per 100 JPY,1.7453999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-26,1.7479,174.79,KRW per 100 JPY,1.7479,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-27,1.7443,174.43,KRW per 100 JPY,1.7443,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-28,1.7465000000000002,174.65,KRW per 100 JPY,1.7465000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-30,1.7465000000000002,174.65,KRW per 100 JPY,1.7465000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-05-31,1.7467,174.67,KRW per 100 JPY,1.7467,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-01,1.7453999999999998,174.54,KRW per 100 JPY,1.7453999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-02,1.7453999999999998,174.54,KRW per 100 JPY,1.7453999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-03,1.7482,174.82,KRW per 100 JPY,1.7482,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-07,1.7506,175.06,KRW per 100 JPY,1.7506,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-08,1.7571,175.71,KRW per 100 JPY,1.7571,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-09,1.7578,175.78,KRW per 100 JPY,1.7578,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-10,1.766,176.6,KRW per 100 JPY,1.766,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-11,1.76,176.0,KRW per 100 JPY,1.76,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-13,1.7684,176.84,KRW per 100 JPY,1.7684,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-14,1.7748,177.48,KRW per 100 JPY,1.7748,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-15,1.7821,178.21,KRW per 100 JPY,1.7821,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-16,1.7741999999999998,177.42,KRW per 100 JPY,1.7741999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-17,1.7768000000000002,177.68,KRW per 100 JPY,1.7768000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-18,1.7767,177.67,KRW per 100 JPY,1.7767,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-20,1.7767,177.67,KRW per 100 JPY,1.7767,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-21,1.7741999999999998,177.42,KRW per 100 JPY,1.7741999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-22,1.7767,177.67,KRW per 100 JPY,1.7767,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-23,1.7813999999999999,178.14,KRW per 100 JPY,1.7813999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-24,1.7812000000000001,178.12,KRW per 100 JPY,1.7812000000000001,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-25,1.7793999999999999,177.94,KRW per 100 JPY,1.7793999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-28,1.7819999999999998,178.2,KRW per 100 JPY,1.7819999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-29,1.7845,178.45,KRW per 100 JPY,1.7845,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-06-30,1.8011000000000001,180.11,KRW per 100 JPY,1.8011000000000001,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-01,1.8063,180.63,KRW per 100 JPY,1.8063,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-02,1.8089,180.89,KRW per 100 JPY,1.8089,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-04,1.8089,180.89,KRW per 100 JPY,1.8089,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-05,1.8148,181.48,KRW per 100 JPY,1.8148,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-06,1.8281,182.81,KRW per 100 JPY,1.8281,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-07,1.8347,183.47,KRW per 100 JPY,1.8347,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-08,1.8294,182.94,KRW per 100 JPY,1.8294,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-09,1.8266999999999998,182.67,KRW per 100 JPY,1.8266999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-11,1.8266999999999998,182.67,KRW per 100 JPY,1.8266999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-12,1.8296999999999999,182.97,KRW per 100 JPY,1.8296999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-14,1.8312,183.12,KRW per 100 JPY,1.8312,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-15,1.8278999999999999,182.79,KRW per 100 JPY,1.8278999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-18,1.8259999999999998,182.6,KRW per 100 JPY,1.8259999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-19,1.8232,182.32,KRW per 100 JPY,1.8232,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-20,1.834,183.4,KRW per 100 JPY,1.834,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-21,1.8309,183.09,KRW per 100 JPY,1.8309,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-22,1.83,183.0,KRW per 100 JPY,1.83,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-25,1.8287,182.87,KRW per 100 JPY,1.8287,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-26,1.8297999999999999,182.98,KRW per 100 JPY,1.8297999999999999,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-27,1.83,183.0,KRW per 100 JPY,1.83,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-28,1.8278,182.78,KRW per 100 JPY,1.8278,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-29,1.8268,182.68,KRW per 100 JPY,1.8268,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-07-30,1.8195,181.95,KRW per 100 JPY,1.8195,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-02,1.8127000000000002,181.27,KRW per 100 JPY,1.8127000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-03,1.8141,181.41,KRW per 100 JPY,1.8141,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-04,1.8175,181.75,KRW per 100 JPY,1.8175,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-05,1.8202,182.02,KRW per 100 JPY,1.8202,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-06,1.8194,181.94,KRW per 100 JPY,1.8194,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-08,1.8194,181.94,KRW per 100 JPY,1.8194,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-09,1.8202,182.02,KRW per 100 JPY,1.8202,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-10,1.8202,182.02,KRW per 100 JPY,1.8202,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-11,1.8197,181.97,KRW per 100 JPY,1.8197,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-12,1.8178,181.78,KRW per 100 JPY,1.8178,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-13,1.8182,181.82,KRW per 100 JPY,1.8182,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-16,1.8114,181.14,KRW per 100 JPY,1.8114,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-17,1.807,180.7,KRW per 100 JPY,1.807,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-18,1.8068,180.68,KRW per 100 JPY,1.8068,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-19,1.815,181.5,KRW per 100 JPY,1.815,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-22,1.8127000000000002,181.27,KRW per 100 JPY,1.8127000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-23,1.8114,181.14,KRW per 100 JPY,1.8114,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-24,1.8155000000000001,181.55,KRW per 100 JPY,1.8155000000000001,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-25,1.8144,181.44,KRW per 100 JPY,1.8144,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-26,1.8161,181.61,KRW per 100 JPY,1.8161,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-27,1.8129,181.29,KRW per 100 JPY,1.8129,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-29,1.8129,181.29,KRW per 100 JPY,1.8129,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-30,1.8133000000000001,181.33,KRW per 100 JPY,1.8133000000000001,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-08-31,1.8112000000000001,181.12,KRW per 100 JPY,1.8112000000000001,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-01,1.8107,181.07,KRW per 100 JPY,1.8107,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-02,1.8063999999999998,180.64,KRW per 100 JPY,1.8063999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-03,1.8044,180.44,KRW per 100 JPY,1.8044,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-05,1.8044,180.44,KRW per 100 JPY,1.8044,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-06,1.807,180.7,KRW per 100 JPY,1.807,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-07,1.8078999999999998,180.79,KRW per 100 JPY,1.8078999999999998,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-08,1.8104,181.04,KRW per 100 JPY,1.8104,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-09,1.8141,181.41,KRW per 100 JPY,1.8141,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-10,1.8136,181.36,KRW per 100 JPY,1.8136,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-12,1.8136,181.36,KRW per 100 JPY,1.8136,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-13,1.8151,181.51,KRW per 100 JPY,1.8151,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-14,1.8131,181.31,KRW per 100 JPY,1.8131,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-15,1.8108000000000002,181.08,KRW per 100 JPY,1.8108000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-16,1.8108000000000002,181.08,KRW per 100 JPY,1.8108000000000002,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
1977-09-17,1.8118,181.18,KRW per 100 JPY,1.8118,KRW per JPY,731Y001,0000002,원/일본엔(100엔),원,731Y001,JPY/KRW (KRW per JPY; raw ECOS value is KRW per 100 JPY)
