date,value,raw_rate,raw_unit,normalized_rate,normalized_unit,stat_code,item_code,item_name,unit_name,series_code,notes,kr_yield_source_published_at_kst,kr_yield_safe_from_krw_date,kr_yield_availability_rule
2016-02-23,1.481,1.481,연%,1.481,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-02-23T16:00:00+09:00,2016-02-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-02-24,1.469,1.469,연%,1.469,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-02-24T16:00:00+09:00,2016-02-25,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-02-25,1.464,1.464,연%,1.464,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-02-25T16:00:00+09:00,2016-02-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-02-26,1.452,1.452,연%,1.452,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-02-26T16:00:00+09:00,2016-02-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-02-29,1.454,1.454,연%,1.454,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-02-29T16:00:00+09:00,2016-03-01,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-02,1.469,1.469,연%,1.469,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-02T16:00:00+09:00,2016-03-03,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-03,1.504,1.504,연%,1.504,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-03T16:00:00+09:00,2016-03-04,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-04,1.522,1.522,연%,1.522,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-04T16:00:00+09:00,2016-03-05,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-07,1.502,1.502,연%,1.502,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-07T16:00:00+09:00,2016-03-08,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-08,1.481,1.481,연%,1.481,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-08T16:00:00+09:00,2016-03-09,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-09,1.47,1.47,연%,1.47,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-09T16:00:00+09:00,2016-03-10,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-10,1.5,1.5,연%,1.5,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-10T16:00:00+09:00,2016-03-11,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-11,1.55,1.55,연%,1.55,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-11T16:00:00+09:00,2016-03-12,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-14,1.532,1.532,연%,1.532,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-14T16:00:00+09:00,2016-03-15,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-15,1.533,1.533,연%,1.533,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-15T16:00:00+09:00,2016-03-16,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-16,1.542,1.542,연%,1.542,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-16T16:00:00+09:00,2016-03-17,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-17,1.515,1.515,연%,1.515,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-17T16:00:00+09:00,2016-03-18,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-18,1.499,1.499,연%,1.499,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-18T16:00:00+09:00,2016-03-19,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-21,1.496,1.496,연%,1.496,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-21T16:00:00+09:00,2016-03-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-22,1.512,1.512,연%,1.512,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-22T16:00:00+09:00,2016-03-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-23,1.512,1.512,연%,1.512,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-23T16:00:00+09:00,2016-03-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-24,1.5,1.5,연%,1.5,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-24T16:00:00+09:00,2016-03-25,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-25,1.495,1.495,연%,1.495,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-25T16:00:00+09:00,2016-03-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-28,1.479,1.479,연%,1.479,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-28T16:00:00+09:00,2016-03-29,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-29,1.449,1.449,연%,1.449,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-29T16:00:00+09:00,2016-03-30,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-30,1.45,1.45,연%,1.45,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-30T16:00:00+09:00,2016-03-31,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-03-31,1.444,1.444,연%,1.444,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-03-31T16:00:00+09:00,2016-04-01,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-01,1.448,1.448,연%,1.448,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-01T16:00:00+09:00,2016-04-02,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-04,1.44,1.44,연%,1.44,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-04T16:00:00+09:00,2016-04-05,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-05,1.453,1.453,연%,1.453,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-05T16:00:00+09:00,2016-04-06,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-06,1.458,1.458,연%,1.458,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-06T16:00:00+09:00,2016-04-07,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-07,1.468,1.468,연%,1.468,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-07T16:00:00+09:00,2016-04-08,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-08,1.463,1.463,연%,1.463,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-08T16:00:00+09:00,2016-04-09,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-11,1.466,1.466,연%,1.466,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-11T16:00:00+09:00,2016-04-12,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-12,1.465,1.465,연%,1.465,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-12T16:00:00+09:00,2016-04-13,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-14,1.502,1.502,연%,1.502,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-14T16:00:00+09:00,2016-04-15,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-15,1.494,1.494,연%,1.494,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-15T16:00:00+09:00,2016-04-16,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-18,1.507,1.507,연%,1.507,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-18T16:00:00+09:00,2016-04-19,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-19,1.501,1.501,연%,1.501,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-19T16:00:00+09:00,2016-04-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-20,1.474,1.474,연%,1.474,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-20T16:00:00+09:00,2016-04-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-21,1.483,1.483,연%,1.483,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-21T16:00:00+09:00,2016-04-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-22,1.472,1.472,연%,1.472,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-22T16:00:00+09:00,2016-04-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-25,1.455,1.455,연%,1.455,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-25T16:00:00+09:00,2016-04-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-26,1.452,1.452,연%,1.452,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-26T16:00:00+09:00,2016-04-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-27,1.456,1.456,연%,1.456,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-27T16:00:00+09:00,2016-04-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-28,1.45,1.45,연%,1.45,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-28T16:00:00+09:00,2016-04-29,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-04-29,1.453,1.453,연%,1.453,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-04-29T16:00:00+09:00,2016-04-30,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-02,1.465,1.465,연%,1.465,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-02T16:00:00+09:00,2016-05-03,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-03,1.445,1.445,연%,1.445,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-03T16:00:00+09:00,2016-05-04,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-04,1.434,1.434,연%,1.434,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-04T16:00:00+09:00,2016-05-05,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-09,1.413,1.413,연%,1.413,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-09T16:00:00+09:00,2016-05-10,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-10,1.412,1.412,연%,1.412,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-10T16:00:00+09:00,2016-05-11,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-11,1.417,1.417,연%,1.417,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-11T16:00:00+09:00,2016-05-12,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-12,1.422,1.422,연%,1.422,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-12T16:00:00+09:00,2016-05-13,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-13,1.442,1.442,연%,1.442,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-13T16:00:00+09:00,2016-05-14,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-16,1.443,1.443,연%,1.443,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-16T16:00:00+09:00,2016-05-17,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-17,1.455,1.455,연%,1.455,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-17T16:00:00+09:00,2016-05-18,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-18,1.472,1.472,연%,1.472,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-18T16:00:00+09:00,2016-05-19,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-19,1.492,1.492,연%,1.492,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-19T16:00:00+09:00,2016-05-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-20,1.471,1.471,연%,1.471,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-20T16:00:00+09:00,2016-05-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-23,1.467,1.467,연%,1.467,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-23T16:00:00+09:00,2016-05-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-24,1.444,1.444,연%,1.444,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-24T16:00:00+09:00,2016-05-25,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-25,1.461,1.461,연%,1.461,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-25T16:00:00+09:00,2016-05-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-26,1.468,1.468,연%,1.468,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-26T16:00:00+09:00,2016-05-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-27,1.468,1.468,연%,1.468,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-27T16:00:00+09:00,2016-05-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-30,1.503,1.503,연%,1.503,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-30T16:00:00+09:00,2016-05-31,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-05-31,1.496,1.496,연%,1.496,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-05-31T16:00:00+09:00,2016-06-01,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-01,1.438,1.438,연%,1.438,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-01T16:00:00+09:00,2016-06-02,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-02,1.443,1.443,연%,1.443,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-02T16:00:00+09:00,2016-06-03,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-03,1.423,1.423,연%,1.423,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-03T16:00:00+09:00,2016-06-04,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-07,1.405,1.405,연%,1.405,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-07T16:00:00+09:00,2016-06-08,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-08,1.378,1.378,연%,1.378,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-08T16:00:00+09:00,2016-06-09,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-09,1.345,1.345,연%,1.345,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-09T16:00:00+09:00,2016-06-10,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-10,1.322,1.322,연%,1.322,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-10T16:00:00+09:00,2016-06-11,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-13,1.311,1.311,연%,1.311,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-13T16:00:00+09:00,2016-06-14,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-14,1.337,1.337,연%,1.337,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-14T16:00:00+09:00,2016-06-15,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-15,1.339,1.339,연%,1.339,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-15T16:00:00+09:00,2016-06-16,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-16,1.318,1.318,연%,1.318,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-16T16:00:00+09:00,2016-06-17,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-17,1.334,1.334,연%,1.334,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-17T16:00:00+09:00,2016-06-18,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-20,1.359,1.359,연%,1.359,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-20T16:00:00+09:00,2016-06-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-21,1.343,1.343,연%,1.343,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-21T16:00:00+09:00,2016-06-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-22,1.355,1.355,연%,1.355,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-22T16:00:00+09:00,2016-06-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-23,1.337,1.337,연%,1.337,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-23T16:00:00+09:00,2016-06-24,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-24,1.249,1.249,연%,1.249,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-24T16:00:00+09:00,2016-06-25,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-27,1.236,1.236,연%,1.236,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-27T16:00:00+09:00,2016-06-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-28,1.248,1.248,연%,1.248,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-28T16:00:00+09:00,2016-06-29,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-29,1.238,1.238,연%,1.238,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-29T16:00:00+09:00,2016-06-30,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-06-30,1.247,1.247,연%,1.247,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-06-30T16:00:00+09:00,2016-07-01,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-01,1.21,1.21,연%,1.21,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-01T16:00:00+09:00,2016-07-02,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-04,1.224,1.224,연%,1.224,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-04T16:00:00+09:00,2016-07-05,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-05,1.217,1.217,연%,1.217,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-05T16:00:00+09:00,2016-07-06,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-06,1.203,1.203,연%,1.203,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-06T16:00:00+09:00,2016-07-07,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-07,1.208,1.208,연%,1.208,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-07T16:00:00+09:00,2016-07-08,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-08,1.216,1.216,연%,1.216,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-08T16:00:00+09:00,2016-07-09,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-11,1.213,1.213,연%,1.213,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-11T16:00:00+09:00,2016-07-12,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-12,1.217,1.217,연%,1.217,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-12T16:00:00+09:00,2016-07-13,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-13,1.211,1.211,연%,1.211,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-13T16:00:00+09:00,2016-07-14,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-14,1.205,1.205,연%,1.205,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-14T16:00:00+09:00,2016-07-15,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-15,1.221,1.221,연%,1.221,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-15T16:00:00+09:00,2016-07-16,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-18,1.229,1.229,연%,1.229,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-18T16:00:00+09:00,2016-07-19,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-19,1.227,1.227,연%,1.227,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-19T16:00:00+09:00,2016-07-20,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-20,1.221,1.221,연%,1.221,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-20T16:00:00+09:00,2016-07-21,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-21,1.233,1.233,연%,1.233,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-21T16:00:00+09:00,2016-07-22,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-22,1.227,1.227,연%,1.227,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-22T16:00:00+09:00,2016-07-23,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-25,1.225,1.225,연%,1.225,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-25T16:00:00+09:00,2016-07-26,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-26,1.22,1.22,연%,1.22,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-26T16:00:00+09:00,2016-07-27,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-27,1.222,1.222,연%,1.222,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-27T16:00:00+09:00,2016-07-28,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-28,1.203,1.203,연%,1.203,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-28T16:00:00+09:00,2016-07-29,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
2016-07-29,1.216,1.216,연%,1.216,연%,817Y002,010200000,국고채(3년),연%,817Y002,Korean 3-year Treasury yield (annual percent),2016-07-29T16:00:00+09:00,2016-07-30,KOFIA 16:00 KST source publication; usable from next calendar day; ECOS load time unverified
