date,value,stat_code,item_code,item_name,unit_name,series_code,notes,weekday,exclusion_reason
1973-08-25,398.5,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-09-01,398.2,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-09-08,397.9,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-09-15,397.9,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-09-22,397.6,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-09-29,397.7,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-10-06,397.4,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-10-13,397.3,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-10-20,397.1,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-10-27,397.1,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-11-03,397.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-11-10,397.1,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-11-17,397.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-11-24,397.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-12-01,396.9,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-12-08,396.9,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-12-15,397.1,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-12-22,397.4,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1973-12-29,397.4,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-01-05,397.5,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-01-12,397.5,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-01-19,397.8,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-01-26,398.1,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-02-02,398.2,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-02-09,398.2,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-02-16,398.3,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-02-23,398.4,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-03-02,398.5,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-03-09,398.5,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-03-16,398.6,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-03-23,398.8,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-03-30,398.9,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-04-06,398.9,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-04-13,398.9,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-04-20,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-04-27,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-05-04,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-05-11,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-05-18,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-05-25,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-06-01,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-06-08,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-06-15,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-06-29,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-07-06,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-07-13,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-07-20,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-07-27,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-08-03,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-08-10,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-08-17,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-08-24,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-08-31,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-09-07,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-09-14,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-09-21,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-09-28,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-10-05,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-10-12,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-10-19,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-10-26,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-11-02,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-11-09,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-11-16,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-11-23,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-11-30,399.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-12-07,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-12-14,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-12-21,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1974-12-28,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-01-04,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-01-11,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-01-18,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-01-25,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-02-01,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-02-08,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-02-15,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-02-22,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-03-08,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-03-15,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-03-22,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-03-29,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-04-12,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-04-19,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-04-26,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-05-03,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-05-10,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-05-17,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-05-24,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-05-31,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-06-07,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-06-14,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-06-21,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-06-28,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-07-05,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-07-12,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-07-19,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-07-26,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-08-02,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-08-09,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-08-16,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-08-23,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-08-30,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-09-06,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-09-13,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-09-27,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-10-04,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-10-11,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-10-18,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-10-25,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-11-01,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-11-08,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-11-15,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-11-22,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-11-29,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-12-06,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-12-13,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-12-20,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1975-12-27,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-01-10,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-01-17,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-01-24,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-01-31,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-02-07,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-02-14,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-02-21,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-02-28,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-03-06,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-03-13,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-03-20,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-03-27,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-04-03,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-04-10,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-04-17,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-04-24,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-05-01,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-05-08,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-05-15,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-05-22,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-05-29,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-06-05,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-06-12,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-06-19,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-06-26,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-07-03,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-07-10,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-07-24,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-07-31,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-08-07,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-08-14,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-08-21,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-08-28,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-09-04,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-09-11,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-09-18,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-09-25,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-10-02,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-10-16,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-10-23,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-10-30,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-11-06,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-11-13,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-11-20,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-11-27,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-12-04,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-12-11,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1976-12-18,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-01-08,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-01-15,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-01-22,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-01-29,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-02-05,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-02-12,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-02-19,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-02-26,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-03-05,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-03-12,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-03-19,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-03-26,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-04-02,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-04-09,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-04-16,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-04-23,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-04-30,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-05-07,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-05-14,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-05-21,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-05-28,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-06-11,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-06-18,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-06-25,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-07-02,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-07-09,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-07-30,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-08-06,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-08-13,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-08-27,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-09-03,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-09-10,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-09-17,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-09-24,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-10-08,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-10-15,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-10-22,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-11-05,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-11-12,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-11-19,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-11-26,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-12-03,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-12-10,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-12-17,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-12-24,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1977-12-31,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1978-01-07,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1978-01-14,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1978-01-21,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1978-01-28,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
1978-02-04,484.0,731Y001,1,원/미국달러(매매기준율),원,731Y001,USD/KRW (KRW per USD),Saturday,weekend_observation
