requested_origin,forecast_origin_date,forecast_origin_value,forecast_step,target_date,actual_value,chronos_q0.1_lower,chronos_q0.5_median,chronos_q0.9_upper,random_walk_forecast,history_rows,context_length,mase_scale_training_only,model_id
2008-09-01,2008-09-01,1087.0,12,2008-09-18,1134.2,1058.3980712890625,1088.8939208984375,1119.0098876953125,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,13,2008-09-19,1146.7,1056.2349853515625,1087.6937255859375,1118.659423828125,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,14,2008-09-22,1135.5,1054.6484375,1089.133056640625,1120.443115234375,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,15,2008-09-23,1135.6,1056.471435546875,1090.0115966796875,1124.8878173828125,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,16,2008-09-24,1150.6,1057.0440673828125,1090.5089111328125,1125.5889892578125,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,17,2008-09-25,1153.9,1056.022705078125,1090.1630859375,1129.8812255859375,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,18,2008-09-26,1161.4,1051.965087890625,1089.58935546875,1131.8929443359375,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,19,2008-09-29,1157.5,1051.343017578125,1090.337158203125,1135.064453125,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2008-09-01,2008-09-01,1087.0,20,2008-09-30,1187.7,1053.156494140625,1091.119873046875,1137.110595703125,1087.0,10971,8192,1.5840173199635368,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,1,2020-03-03,1200.3,1203.4947509765625,1213.6407470703125,1222.0159912109375,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,2,2020-03-04,1191.4,1203.16748046875,1213.6048583984375,1223.5941162109375,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,3,2020-03-05,1186.4,1200.2525634765625,1213.4122314453125,1225.461669921875,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,4,2020-03-06,1185.0,1198.2821044921875,1213.0704345703125,1226.137939453125,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,5,2020-03-09,1191.4,1197.1324462890625,1212.4410400390625,1227.7193603515625,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,6,2020-03-10,1201.4,1196.074462890625,1213.03564453125,1229.2318115234375,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,7,2020-03-11,1196.7,1195.2320556640625,1213.0452880859375,1230.7730712890625,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,8,2020-03-12,1192.8,1193.39306640625,1212.4625244140625,1231.625244140625,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,9,2020-03-13,1202.0,1192.7100830078125,1212.03173828125,1232.3836669921875,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,10,2020-03-16,1222.2,1191.4097900390625,1212.58349609375,1233.9744873046875,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,11,2020-03-17,1219.6,1190.5272216796875,1211.30810546875,1234.320556640625,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,12,2020-03-18,1241.2,1188.9346923828125,1211.5308837890625,1233.7952880859375,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,13,2020-03-19,1237.8,1186.673828125,1210.38623046875,1233.4093017578125,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,14,2020-03-20,1280.1,1185.6868896484375,1211.0224609375,1234.1331787109375,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,15,2020-03-23,1254.1,1186.027587890625,1211.1524658203125,1237.1785888671875,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,16,2020-03-24,1274.6,1186.0994873046875,1211.2926025390625,1237.03369140625,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,17,2020-03-25,1256.0,1185.6614990234375,1210.90869140625,1238.8155517578125,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,18,2020-03-26,1230.7,1183.2864990234375,1210.325439453125,1239.9876708984375,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,19,2020-03-27,1227.9,1181.6900634765625,1210.2603759765625,1241.181884765625,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2020-03-02,2020-03-02,1215.3,20,2020-03-30,1212.4,1182.80078125,1210.169677734375,1241.7840576171875,1215.3,13826,8192,2.3200267631103073,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,1,2022-09-02,1351.4,1332.3232421875,1345.312744140625,1358.311279296875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,2,2022-09-05,1356.5,1330.9874267578125,1345.1185302734375,1359.244384765625,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,3,2022-09-06,1369.7,1328.7313232421875,1345.03564453125,1360.377685546875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,4,2022-09-07,1370.3,1327.401611328125,1343.9483642578125,1361.8623046875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,5,2022-09-08,1385.3,1325.30224609375,1344.173828125,1363.943359375,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,6,2022-09-13,1381.2,1323.627685546875,1344.0137939453125,1366.173583984375,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,7,2022-09-14,1374.8,1323.451904296875,1344.43212890625,1367.604736328125,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,8,2022-09-15,1391.7,1320.752685546875,1344.6810302734375,1369.4931640625,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,9,2022-09-16,1394.2,1321.2625732421875,1345.921142578125,1370.7205810546875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,10,2022-09-19,1394.2,1320.2427978515625,1345.871337890625,1374.145263671875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,11,2022-09-20,1390.1,1319.21142578125,1345.610107421875,1374.569091796875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,12,2022-09-21,1389.1,1317.134521484375,1345.5189208984375,1374.566650390625,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,13,2022-09-22,1393.6,1314.7822265625,1343.912109375,1375.821044921875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,14,2022-09-23,1408.0,1314.2587890625,1344.9736328125,1374.35107421875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,15,2022-09-26,1408.4,1314.118896484375,1346.77392578125,1379.68798828125,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,16,2022-09-27,1429.7,1314.9581298828125,1345.9541015625,1381.337646484375,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,17,2022-09-28,1427.2,1316.3031005859375,1347.5704345703125,1386.6180419921875,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,18,2022-09-29,1436.5,1316.12353515625,1347.474365234375,1387.7337646484375,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,19,2022-09-30,1434.8,1311.8389892578125,1347.0345458984375,1388.006103515625,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2022-09-01,2022-09-01,1345.1,20,2022-10-04,1432.1,1314.161376953125,1346.182861328125,1390.2803955078125,1345.1,14448,8192,2.3961216861632177,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,1,2025-12-02,1469.1,1451.668212890625,1464.214599609375,1478.5538330078125,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,2,2025-12-03,1469.6,1450.0751953125,1464.209716796875,1478.551025390625,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,3,2025-12-04,1468.7,1449.197509765625,1464.7967529296875,1479.2401123046875,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,4,2025-12-05,1471.5,1448.1494140625,1463.4840087890625,1480.30078125,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,5,2025-12-08,1472.1,1446.9522705078125,1464.77978515625,1482.6953125,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,6,2025-12-09,1469.0,1445.86083984375,1464.4915771484375,1485.516357421875,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,7,2025-12-10,1470.4,1447.20654296875,1466.0015869140625,1486.7398681640625,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,8,2025-12-11,1470.4,1444.8917236328125,1466.685302734375,1489.1505126953125,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,9,2025-12-12,1469.5,1446.083251953125,1468.7708740234375,1490.287109375,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
2025-12-01,2025-12-01,1465.9,10,2025-12-15,1472.5,1445.7861328125,1468.7950439453125,1493.2333984375,1465.9,15243,8192,2.5523927306127807,amazon/chronos-2
